id,slug,name,message,created_at,status
ef8a539a-8bb1-4616-abd5-d12e5b79b8fb,amoremcristo,"Ana Clara","no AmorEmCristo enfrentei bug (PIX recusado sem motivo). tentei resolver e continua travando. O central de ajuda levou dias. Ficou aquém do que imaginei.",2025-05-21T03:21:16.000Z,approved
c76b530a-ab21-4ad6-825f-eea17f924293,tall-people-meet,"ana.410","Uso o Tall People Meet e notei problema — captcha infinito no formulário. Refiz o processo ajustar, mas falhou de novo. Depois disso, o equipe de suporte não retornou. Nada resolvido. Limpei cache e repeti o processo.",2024-09-07T18:30:16.000Z,approved
f9ae79c9-10c4-4af2-81a5-91e9e9b0d7d0,surge,"ana.4173","Relato direto: no Surge enfrentei instabilidade (falha ao processar pagamento). refiz o processo resolver e continua travando. O central de ajuda demorou a responder. Ficou aquém do que imaginei. Testei em outra rede móvel.",2025-04-30T18:20:00.999Z,approved
8b345504-3a6a-4506-b19c-fe3950575c1a,meu-rubi,"ana.64","Falando objetivamente: negaram reembolsar mesmo dentro do período em Meu Rubi causou instabilidade. Tentei passos diferentes e falhou de novo. Time de atendimento levou dias. Decepcionante.",2025-02-24T17:10:40.000Z,approved
5ea8d409-6e51-477e-a5e2-8bd25c1b7975,inner-circle,"ana.9333","Uso o Inner Circle e notei bug — PIX recusado sem motivo. Busquei ajustar, mas não resolveu. Como agravante, o central de ajuda respondeu tarde. Ficou aquém do que imaginei. Reinstalei o aplicativo.",2025-03-12T08:53:49.000Z,approved
4d0fff4c-5ce7-46c7-8635-d224b93b1c90,inner-circle,"ana.9678","Inner Circle: perfis com comportamento repetido gerou inconsistência. Insisti consertar, porém voltou a acontecer. Equipe de suporte levou dias. Esperava mais. Atualizei o app e nada mudou.",2024-10-14T00:07:39.999Z,approved
8bffbd40-59ab-4603-afae-cdf9e796df9d,gamer-dating,"ana_13","Relato direto: perfis com comportamento repetido em Gamer Dating causou problema. Tentei passos diferentes e não resolveu. Suporte levou dias. Nada resolvido.",2025-01-13T16:22:26.000Z,approved
7a8cb492-8c1b-4689-b669-2561b3187073,hornet,"ana_19","Hornet: mensagens que param sem sentido gerou pane. Repeti os passos consertar, porém não deu certo. Help desk levou dias. Decepcionante. Atualizei o app e nada mudou.",2025-01-06T19:25:07.000Z,approved
9d0111a6-f0ca-4fa5-a764-fc0fc2ee1f36,military-cupid,"ana_20","Falando objetivamente: no Military Cupid enfrentei problema (perfis com comportamento repetido). repeti os passos resolver e não resolveu. O help desk não retornou. Ficou aquém do que imaginei. Testei em outra rede móvel.",2025-04-17T08:46:13.999Z,approved
ce9efe5b-fefa-4fe3-8c68-77c672e10027,eharmony,"ana_2703","Uso o eHarmony e notei inconsistência — fotos aprovadas e depois removidas. Refiz o processo ajustar, mas continua travando. Para piorar, o central de ajuda respondeu tarde. Nada resolvido. Tentei pelo navegador também.",2024-09-29T01:31:48.999Z,approved
9c5ef6c1-fff4-465e-af29-c4923a38332c,meupatrocínio,"ana_544","No MeuPatrocínio, tive inconsistência com falha ao abrir a câmera do celular; repeti os passos várias vezes e sem sucesso. Como agravante, meu perfil ficou limitado. Ficou aquém do que imaginei. Testei em outra rede móvel.",2024-10-13T17:32:26.000Z,approved
351b6155-4851-4052-90f7-8431fe11bbe7,singleparentmeet,"ana282","Sinceramente: fotos aprovadas e depois removidas em SingleParentMeet causou instabilidade. Tentei passos diferentes e continua travando. Central de ajuda foi lento. Experiência abaixo do esperado. Limpei cache e repeti o processo.",2025-05-09T14:46:31.000Z,approved
eba19ca8-0704-4f09-b930-85a7df974431,scruff,"ana375","Sinceramente: erro de formato mesmo com JPG/PNG em Scruff causou falha. Tentei passos diferentes e falhou de novo. Suporte respondeu tarde. Experiência abaixo do esperado. Tentei pelo navegador também.",2025-07-27T10:18:03.000Z,approved
f9162f72-e90c-44d9-8106-76bb7a1b5d93,gamer-dating,"ana815","Gamer Dating: estorno prometido não realizado gerou erro. Insisti consertar, porém continua travando. Equipe de suporte levou dias. Nada resolvido. Testei em outra rede móvel.",2025-07-17T18:09:12.000Z,approved
01c0384f-54e1-48c9-80ae-fc33b52b5749,farmersonly,"ana90","Uso o FarmersOnly e notei instabilidade — respostas padronizadas que parecem automáticas. Insisti ajustar, mas não deu certo. Em seguida, o equipe de suporte não retornou. Experiência abaixo do esperado. Limpei cache e repeti o processo.",2024-12-27T09:35:14.000Z,approved
b7f35c65-cc44-4c1b-bdb7-035729eccee9,secret-benefits,"andr.01","upload de fotos travando em Secret Benefits causou falha. Tentei passos diferentes e não deu certo. Help desk foi lento. Frustrante. Reinstalei o aplicativo.",2025-04-05T10:18:53.000Z,approved
dbe9a6b4-99fe-43ab-972f-ce457cd31d73,namoro-online,"andr.433","Relato direto: respostas padronizadas que parecem automáticas em Namoro Online causou instabilidade. Tentei passos diferentes e falhou de novo. Atendimento levou dias. Ficou aquém do que imaginei. Limpei cache e repeti o processo.",2025-04-19T22:53:14.000Z,approved
25a3b8f5-b72f-4706-9b37-e735d5b21df4,surge,"andr.44","Relato rápido: prazo de devolução expirou sem resposta em Surge causou problema. Tentei passos diferentes e continua travando. Suporte respondeu tarde. Ficou aquém do que imaginei. Reinstalei o aplicativo.",2025-01-31T12:47:22.999Z,approved
90dacd1d-9b0e-4304-8e64-88a478e2e103,farmersonly,"andr.60","FarmersOnly: imagens ficam eternamente em processamento gerou problema. Repeti os passos consertar, porém sem sucesso. Central de ajuda ficou sem resposta. Experiência abaixo do esperado. Testei em outra rede móvel.",2025-06-22T18:17:35.999Z,approved
384c3067-de0b-4d35-a915-52e89af8cf9d,inner-circle,"andr.934","Uso o Inner Circle e notei problema — erro ao tentar entrar com código. Procurei ajustar, mas voltou a acontecer. Depois disso, o atendimento demorou a responder. Frustrante. Limpei cache e repeti o processo.",2024-12-21T20:29:47.000Z,approved
802df867-bd3a-49f6-b811-dc973d787e1e,farmersonly,"andr_2296","Uso o FarmersOnly e notei falha — upload de fotos travando. Procurei ajustar, mas sem sucesso. Como agravante, o time de atendimento ficou sem resposta. Decepcionante. Testei em outra rede móvel.",2024-10-06T17:26:10.000Z,approved
0409b144-7ea0-4473-9cb3-25afe7544319,scruff,"andr075","Scruff: prazo de devolução expirou sem resposta gerou falha. Refiz o processo consertar, porém não deu certo. Time de atendimento levou dias. Decepcionante. Reinstalei o aplicativo.",2024-08-22T10:14:06.999Z,approved
8a87dca9-820f-4392-a437-d997101f9fd7,match.com,"andr123","Relato direto: no Match.com enfrentei bug (upload de fotos travando). tentei resolver e sem sucesso. O central de ajuda levou dias. Nada resolvido. Atualizei o app e nada mudou.",2025-03-19T17:53:31.000Z,approved
273b41c4-224c-411a-8567-445c7c1c7abf,secret-benefits,"andr537","Secret Benefits: perfis que nunca respondem gerou problema. Busquei consertar, porém continua travando. Time de atendimento demorou a responder. Decepcionante. Limpei cache e repeti o processo.",2025-06-13T06:31:35.999Z,approved
80958f1a-8f9e-4299-b8d4-481229f4159a,her,"andr791","No HER, tive problema com email de redefinição não chega; tentei várias vezes e falhou de novo. Além disso, meu cadastro ficou limitado. Esperava mais. Limpei cache e repeti o processo.",2025-02-15T05:47:33.000Z,approved
89ee4e4e-39ec-4e60-8ccf-ee7afa91bc73,divino-amor,"andr798","Sinceramente: prazo de devolução expirou sem resposta em Divino Amor causou pane. Tentei passos diferentes e não resolveu. Time de atendimento foi lento. Nada resolvido. Limpei cache e repeti o processo.",2024-12-15T12:13:30.000Z,approved
40cfd0e0-59bf-432a-ad5a-81d854c10931,christian-mingle,"andr967","Christian Mingle: ticket de reembolso sem retorno gerou inconsistência. Procurei consertar, porém sem sucesso. Suporte ficou sem resposta. Nada resolvido. Limpei cache e repeti o processo.",2025-02-06T20:22:37.000Z,approved
0862f1be-be9a-4243-acdc-1aae70f55ab1,amoremcristo,"André Teixeira","AmorEmCristo: link de recuperação expira rápido gerou pane. Repeti os passos consertar, porém voltou a acontecer. Atendimento demorou a responder. Ficou aquém do que imaginei. Reinstalei o aplicativo.",2024-10-31T01:43:33.999Z,approved
e050bec6-15fd-4962-8342-1b5d4d789411,inner-circle,"bianca.27","No Inner Circle, tive instabilidade com erro ao tentar entrar com código; busquei várias vezes e não resolveu. No fim, meu cadastro ficou limitado. Nada resolvido. Atualizei o app e nada mudou.",2024-12-22T18:01:11.000Z,approved
